!k=p1-p2
T_R	N 
2.5	1.21487e+07
7.5	4.57697e+07
12.5	3.58307e+07
17.5	1.93719e+07
22.5	1.16793e+07
27.5	7.95643e+06
32.5	5.87612e+06
37.5	4.58944e+06
42.5	3.73283e+06
47.5	3.11951e+06
52.5	2.66529e+06
57.5	2.31734e+06
62.5	2.04123e+06
67.5	1.81521e+06
72.5	1.62748e+06
77.5	1.4679e+06
82.5	1.33421e+06
87.5	1.21997e+06
92.5	1.11704e+06
