!k=p1-p2
T_R	N 
0.15125	0.152704
0.15175	0.154092
0.15225	0.153923
0.15275	0.153368
0.15325	0.155141
0.15375	0.156611
0.15425	0.155911
0.15475	0.15655
0.15525	0.156885
0.15575	0.157156
0.15625	0.156821
0.15675	0.157535
0.15725	0.159006
0.15775	0.160239
0.15825	0.158766
0.15875	0.159487
0.15925	0.160729
0.15975	0.161074
0.16025	0.161838
0.16075	0.162194
0.16125	0.163378
0.16175	0.163083
0.16225	0.163973
0.16275	0.164659
0.16325	0.164722
0.16375	0.164726
0.16425	0.164653
0.16475	0.166285
0.16525	0.166655
0.16575	0.166807
0.16625	0.168141
0.16675	0.167894
0.16725	0.168822
0.16775	0.16913
0.16825	0.16958
0.16875	0.170116
0.16925	0.170795
0.16975	0.17091
0.17025	0.170999
0.17075	0.172498
0.17125	0.172565
0.17175	0.172586
0.17225	0.173951
0.17275	0.173591
0.17325	0.17474
0.17375	0.174362
0.17425	0.175547
0.17475	0.176025
0.17525	0.175413
0.17575	0.175989
0.17625	0.178043
0.17675	0.179458
0.17725	0.177922
0.17775	0.178998
0.17825	0.180549
0.17875	0.180145
0.17925	0.180153
0.17975	0.180775
0.18025	0.181572
0.18075	0.182155
0.18125	0.182875
0.18175	0.183521
0.18225	0.18265
0.18275	0.183639
0.18325	0.184682
0.18375	0.185104
0.18425	0.185158
0.18475	0.187048
0.18525	0.185921
0.18575	0.187325
0.18625	0.188507
0.18675	0.188077
0.18725	0.188588
0.18775	0.188865
0.18825	0.189792
0.18875	0.189365
0.18925	0.190626
0.18975	0.190941
0.19025	0.190724
0.19075	0.192034
0.19125	0.192546
0.19175	0.19271
0.19225	0.193663
0.19275	0.193762
0.19325	0.194326
0.19375	0.194811
0.19425	0.195167
0.19475	0.196092
0.19525	0.196667
0.19575	0.197172
0.19625	0.197605
0.19675	0.197901
0.19725	0.198171
0.19775	0.198907
0.19825	0.200523
0.19875	0.200364
0.19925	0.200496
