!k=p1-p2
T_R	N 
0.15025	0.153012
0.15075	0.152997
0.15125	0.153228
0.15175	0.152658
0.15225	0.153975
0.15275	0.154321
0.15325	0.154554
0.15375	0.154988
0.15425	0.156294
0.15475	0.156401
0.15525	0.158676
0.15575	0.156933
0.15625	0.157033
0.15675	0.158235
0.15725	0.157747
0.15775	0.15905
0.15825	0.159602
0.15875	0.160133
0.15925	0.160315
0.15975	0.160928
0.16025	0.162279
0.16075	0.161833
0.16125	0.162611
0.16175	0.16291
0.16225	0.16408
0.16275	0.164028
0.16325	0.165221
0.16375	0.166068
0.16425	0.166251
0.16475	0.166125
0.16525	0.166573
0.16575	0.166308
0.16625	0.167643
0.16675	0.167278
0.16725	0.168301
0.16775	0.168849
0.16825	0.169508
0.16875	0.169988
0.16925	0.170825
0.16975	0.170713
0.17025	0.17124
0.17075	0.172357
0.17125	0.172916
0.17175	0.173645
0.17225	0.174311
0.17275	0.174235
0.17325	0.174497
0.17375	0.175639
0.17425	0.175757
0.17475	0.175903
0.17525	0.176089
0.17575	0.177399
0.17625	0.178243
0.17675	0.178207
0.17725	0.178497
0.17775	0.179063
0.17825	0.179894
0.17875	0.180221
0.17925	0.180165
0.17975	0.180633
0.18025	0.182146
0.18075	0.181277
0.18125	0.18252
0.18175	0.183116
0.18225	0.182708
0.18275	0.184132
0.18325	0.185009
0.18375	0.18476
0.18425	0.185327
0.18475	0.186
0.18525	0.186173
0.18575	0
0.18625	0.187669
0.18675	0.188706
0.18725	0.188076
0.18775	0.188652
0.18825	0.188876
0.18875	0.190034
0.18925	0.190627
0.18975	0.191242
0.19025	0.191579
0.19075	0.192961
0.19125	0.191956
0.19175	0.1926
0.19225	0.193221
0.19275	0.193789
0.19325	0.194588
0.19375	0.195296
0.19425	0.19526
0.19475	0.196515
0.19525	0.196206
0.19575	0.197427
0.19625	0.198394
0.19675	0.198384
0.19725	0.199328
0.19775	0.197816
0.19825	0.199333
0.19875	0.200133
0.19925	0.200355
