!k=p1-p2
T_R	N 
0.14625	0.0588269
0.14675	0.059234
0.14725	0.0598194
0.14775	0.0594236
0.14825	0.0603947
0.14875	0.0590438
0.14925	0.0596864
0.14975	0.058516
0.15025	0.0590122
0.15075	0.0599708
0.15125	0.0604827
0.15175	0.0612116
0.15225	0.0608729
0.15275	0.0610269
0.15325	0.0601236
0.15375	0.0621089
0.15425	0.0607747
0.15475	0.0613872
0.15525	0.0618322
0.15575	0.0613833
0.15625	0.0615293
0.15675	0.0618818
0.15725	0.0631961
0.15775	0.0616066
0.15825	0.0634487
0.15875	0.0627357
0.15925	0.0631103
0.15975	0.0622778
0.16025	0.0622624
0.16075	0.0631473
0.16125	0.0637518
0.16175	0.0633678
0.16225	0.0624001
0.16275	0.0646725
0.16325	0.0625656
0.16375	0.0634011
0.16425	0.0631499
0.16475	0.0641111
0.16525	0.0639201
0.16575	0.0638466
0.16625	0.0646134
0.16675	0.0644281
0.16725	0.0648993
0.16775	0.0663705
0.16825	0.0647548
0.16875	0.0654114
0.16925	0.0656356
0.16975	0.0663639
0.17025	0.0656664
0.17075	0.0670189
0.17125	0.066224
0.17175	0.0664647
0.17225	0.0652397
0.17275	0.0650764
0.17325	0.0666684
0.17375	0.0688478
0.17425	0.0663224
0.17475	0.0683293
0.17525	0.0665946
0.17575	0.0674986
0.17625	0.0673593
0.17675	0.0673317
0.17725	0.0683594
0.17775	0.0667499
0.17825	0.0679172
0.17875	0.0680646
0.17925	0.0683073
0.17975	0.0695519
0.18025	0.0676536
0.18075	0.0689643
0.18125	0.0693912
0.18175	0.068991
0.18225	0.0687074
0.18275	0.0696569
0.18325	0.0699335
0.18375	0.0685695
0.18425	0.0696874
0.18475	0.0693484
0.18525	0.0693495
0.18575	0.0712333
0.18625	0.0695539
0.18675	0.070073
0.18725	0.0719647
0.18775	0.0706219
0.18825	0.0714442
0.18875	0.072051
0.18925	0.070993
0.18975	0.0705241
0.19025	0.0705814
0.19075	0.0711289
0.19125	0.0704444
0.19175	0.0712134
0.19225	0.0731132
0.19275	0.073267
0.19325	0.0727047
0.19375	0.0725275
0.19425	0.0718123
0.19475	0.0737063
0.19525	0.0742897
0.19575	0.0740118
0.19625	0.0728616
0.19675	0.0726957
0.19725	0.0747036
0.19775	0.0715621
0.19825	0.0730899
0.19875	0.0728614
0.19925	0.0735967
