!k=(p1-p2)/2
T_R	N 
0.072875	0.0752196
0.073125	0.0755355
0.073375	0.0758348
0.073625	0.0759869
0.073875	0.0761365
0.074125	0.076287
0.074375	0.0767236
0.074625	0.0769753
0.074875	0.0771161
0.075125	0.0774124
0.075375	0.0776973
0.075625	0.0779316
0.075875	0.0782549
0.076125	0.0784168
0.076375	0.0786971
0.076625	0.0788576
0.076875	0.0790978
0.077125	0.0794457
0.077375	0.079688
0.077625	0.0798576
0.077875	0.0801287
0.078125	0.0802962
0.078375	0.0805576
0.078625	0.0809693
0.078875	0.0811079
0.079125	0.0813205
0.079375	0.0817207
0.079625	0.0820125
0.079875	0.0821359
0.080125	0.082441
0.080375	0.0826921
0.080625	0.0826694
0.080875	0.083164
0.081125	0.0832137
0.081375	0.0834438
0.081625	0.0837977
0.081875	0.0840918
0.082125	0.0844379
0.082375	0.0845689
0.082625	0.0846854
0.082875	0.0849428
0.083125	0.0851576
0.083375	0.085462
0.083625	0.0855907
0.083875	0.086095
0.084125	0.0862168
0.084375	0.0864781
0.084625	0.0867696
0.084875	0.0870093
0.085125	0.0871717
0.085375	0.0875029
0.085625	0.0876195
0.085875	0.0879103
0.086125	0.0882372
0.086375	0.088329
0.086625	0.0887502
0.086875	0.0890961
0.087125	0.0891513
0.087375	0.0894118
0.087625	0.0896528
0.087875	0.089907
0.088125	0.0902101
0.088375	0.0904145
0.088625	0.09066
0.088875	0.090829
0.089125	0.0910401
0.089375	0.0913686
0.089625	0.091623
0.089875	0.0918975
0.090125	0.0920382
0.090375	0.0924057
0.090625	0.0926109
0.090875	0.0928331
0.091125	0.0931568
0.091375	0.0933174
0.091625	0.0934802
0.091875	0.0938128
0.092125	0.094006
0.092375	0.0942011
0.092625	0.0946039
0.092875	0.0946881
0.093125	0.0950407
0.093375	0.0952956
0.093625	0.0954913
0.093875	0.0957679
0.094125	0.096
0.094375	0.0963666
0.094625	0.0964772
0.094875	0.0967574
0.095125	0.0970909
0.095375	0.0971427
0.095625	0.0975649
0.095875	0.0976723
0.096125	0.0979428
0.096375	0.0981928
0.096625	0.0984625
0.096875	0.0985472
0.097125	0.0989088
0.097375	0.0992218
0.097625	0.0995272
0.097875	0.099695
0.098125	0.0999235
0.098375	0.100215
0.098625	0.10051
0.098875	0.100654
0.099125	0.100939
0.099375	0.101138
0.099625	0.101351
