!k=(p1-p2)/2
T_R	N 
2.5	1.04869e+06
7.5	4.67276e+06
12.5	7.40451e+06
17.5	7.19231e+06
22.5	5.09432e+06
27.5	3.23475e+06
32.5	2.03506e+06
37.5	1.35957e+06
42.5	988703
47.5	771229
52.5	626137
57.5	521744
62.5	440947
67.5	373788
72.5	318291
77.5	272965
82.5	235705
87.5	202886
92.5	176534
