!k=(p1-p2)/2
T_R	N 
0.073125	0.0364979
0.073375	0.0368446
0.073625	0.0371416
0.073875	0.0367251
0.074125	0.0370808
0.074375	0.0366633
0.074625	0.0371989
0.074875	0.0367547
0.075125	0.0368577
0.075375	0.0373565
0.075625	0.0374259
0.075875	0.0370032
0.076125	0.0369996
0.076375	0.0375442
0.076625	0.037203
0.076875	0.0371271
0.077125	0.0378845
0.077375	0.0375541
0.077625	0.0381865
0.077875	0.0378841
0.078125	0.0377234
0.078375	0.0378648
0.078625	0.037916
0.078875	0.0380806
0.079125	0.0381962
0.079375	0.0383999
0.079625	0.038721
0.079875	0.0382738
0.080125	0.0385387
0.080375	0.0387462
0.080625	0.0384902
0.080875	0.0384086
0.081125	0.0384494
0.081375	0.0390543
0.081625	0.039047
0.081875	0.0391782
0.082125	0.039031
0.082375	0.0388907
0.082625	0.0388939
0.082875	0.0388666
0.083125	0.0394566
0.083375	0.0390502
0.083625	0.0393705
0.083875	0.0395898
0.084125	0.0395392
0.084375	0.0391426
0.084625	0.0399917
0.084875	0.0397878
0.085125	0.0400281
0.085375	0.0395109
0.085625	0.0399621
0.085875	0.0397879
0.086125	0.0403214
0.086375	0.0404087
0.086625	0.0403009
0.086875	0.0402227
0.087125	0.0402505
0.087375	0.0401676
0.087625	0.0404793
0.087875	0.0400698
0.088125	0.0402541
0.088375	0.0404534
0.088625	0.0399146
0.088875	0.0406396
0.089125	0.0404907
0.089375	0.0409051
0.089625	0.0405028
0.089875	0.0406825
0.090125	0.0407858
0.090375	0.0410182
0.090625	0.0416865
0.090875	0.0413515
0.091125	0.0414541
0.091375	0.0410807
0.091625	0.040857
0.091875	0.0414319
0.092125	0.0416996
0.092375	0.0412081
0.092625	0.0413633
0.092875	0.0412269
0.093125	0.0421791
0.093375	0.0416986
0.093625	0.0419505
0.093875	0.0423021
0.094125	0.0415306
0.094375	0.0422469
0.094625	0.0423381
0.094875	0.0421442
0.095125	0.0425465
0.095375	0.0420997
0.095625	0.0425472
0.095875	0.0425512
0.096125	0.0427169
0.096375	0.0428413
0.096625	0.0424573
0.096875	0.0423414
0.097125	0.0427189
0.097375	0.0429356
0.097625	0.0428896
0.097875	0.0427357
0.098125	0.0427575
0.098375	0.0432823
0.098625	0.0437407
0.098875	0.0428271
0.099125	0.0432498
0.099375	0.0432655
0.099625	0.0436142
