!k=(p1-p2)/2
T_R	N 
0.072875	0.0753421
0.073125	0.0755557
0.073375	0.0757373
0.073625	0.0760201
0.073875	0.0762046
0.074125	0.0763834
0.074375	0.0767573
0.074625	0.0769994
0.074875	0.0772081
0.075125	0.0774408
0.075375	0.0775387
0.075625	0.0779157
0.075875	0.0781787
0.076125	0.0783085
0.076375	0.0786589
0.076625	0.078831
0.076875	0.0790684
0.077125	0.0793371
0.077375	0.0795697
0.077625	0.0799155
0.077875	0.0800848
0.078125	0.0802781
0.078375	0.080606
0.078625	0.0808426
0.078875	0.0810106
0.079125	0.0812613
0.079375	0.0816326
0.079625	0.0818352
0.079875	0.0819775
0.080125	0.0822938
0.080375	0.0824738
0.080625	0.0829063
0.080875	0.0830318
0.081125	0.0832935
0.081375	0.0835969
0.081625	0.0837338
0.081875	0.0840525
0.082125	0.0842357
0.082375	0.0844888
0.082625	0.0847827
0.082875	0.0849453
0.083125	0.0852013
0.083375	0.0854008
0.083625	0.085736
0.083875	0.0859396
0.084125	0.0862119
0.084375	0.0863812
0.084625	0.0866703
0.084875	0.0868986
0.085125	0.0872123
0.085375	0.0873848
0.085625	0.0877728
0.085875	0.0878856
0.086125	0.088106
0.086375	0.0882649
0.086625	0.0887208
0.086875	0.0889254
0.087125	0.089226
0.087375	0.0893532
0.087625	0.0897329
0.087875	0.0898621
0.088125	0.090098
0.088375	0.0902501
0.088625	0.0905229
0.088875	0.0909142
0.089125	0.0910612
0.089375	0.0913307
0.089625	0.091614
0.089875	0.0918647
0.090125	0.0921523
0.090375	0.0923421
0.090625	0.0925565
0.090875	0.0928267
0.091125	0.0931431
0.091375	0.0933197
0.091625	0.0935195
0.091875	0.0938155
0.092125	0.0940654
0.092375	0.0942155
0.092625	0.094555
0.092875	0.094728
0.093125	0.0949514
0.093375	0.0953527
0.093625	0.0955986
0.093875	0.095755
0.094125	0.0959201
0.094375	0.0962556
0.094625	0.0964815
0.094875	0.0968076
0.095125	0.0969612
0.095375	0.0972146
0.095625	0.0974617
0.095875	0.0978736
0.096125	0.0979655
0.096375	0.0982213
0.096625	0.0984642
0.096875	0.0986888
0.097125	0.0989418
0.097375	0.0991924
0.097625	0.0994188
0.097875	0.0996986
0.098125	0.0998872
0.098375	0.100191
0.098625	0.100516
0.098875	0.100672
0.099125	0.100935
0.099375	0.101196
0.099625	0.101382
