!k=p1-p2
T_R	N 
0.14625	0.0591
0.14675	0.0579022
0.14725	0.0587768
0.14775	0.0584024
0.14825	0.0593865
0.14875	0.0584244
0.14925	0.0600287
0.14975	0.0583616
0.15025	0.0592981
0.15075	0.0597261
0.15125	0.0593417
0.15175	0.059695
0.15225	0.0603377
0.15275	0.0599823
0.15325	0.0591237
0.15375	0.0600966
0.15425	0.0603752
0.15475	0.0607963
0.15525	0.0606067
0.15575	0.0614065
0.15625	0.0599854
0.15675	0.0605906
0.15725	0.0610414
0.15775	0.0615809
0.15825	0.0615077
0.15875	0.0617469
0.15925	0.0621812
0.15975	0.0618192
0.16025	0.062924
0.16075	0.062215
0.16125	0.0626246
0.16175	0.0631884
0.16225	0.0617703
0.16275	0.0636368
0.16325	0.0630219
0.16375	0.063335
0.16425	0.0634849
0.16475	0.062248
0.16525	0.0625768
0.16575	0.0637805
0.16625	0.0638015
0.16675	0.0639167
0.16725	0.064356
0.16775	0.0646235
0.16825	0.0642971
0.16875	0.0635985
0.16925	0.0650632
0.16975	0.0652747
0.17025	0.0650224
0.17075	0.0648918
0.17125	0.0650587
0.17175	0.0653308
0.17225	0.065423
0.17275	0.0652489
0.17325	0.0645684
0.17375	0.065814
0.17425	0.0660297
0.17475	0.0657171
0.17525	0.0673643
0.17575	0.0671964
0.17625	0.065972
0.17675	0.0664299
0.17725	0.0673314
0.17775	0.0679967
0.17825	0.0676126
0.17875	0.0673335
0.17925	0.0673731
0.17975	0.066705
0.18025	0.0674444
0.18075	0.0671395
0.18125	0.0687952
0.18175	0.0683936
0.18225	0.0687512
0.18275	0.0687325
0.18325	0.0684032
0.18375	0.0677171
0.18425	0.0696366
0.18475	0.0680594
0.18525	0.0698542
0.18575	0.0696611
0.18625	0.0681964
0.18675	0.0691598
0.18725	0.0704184
0.18775	0.0692753
0.18825	0.0692536
0.18875	0.0696093
0.18925	0.0689579
0.18975	0.0709134
0.19025	0.0706601
0.19075	0.0704457
0.19125	0.070271
0.19175	0.0694617
0.19225	0.0710832
0.19275	0.0707999
0.19325	0.0709659
0.19375	0.0710548
0.19425	0.0716584
0.19475	0.0709438
0.19525	0.0714405
0.19575	0.0726191
0.19625	0.0705288
0.19675	0.0712812
0.19725	0.072736
0.19775	0.0731747
0.19825	0.0723516
0.19875	0.0729473
0.19925	0.0734213
