!k=p1-p2
T_R	N 
0.14575	0.0592782
0.14625	0.0584607
0.14675	0.0590609
0.14725	0.0591398
0.14775	0.0587449
0.14825	0.0592676
0.14875	0.0595222
0.14925	0.0592854
0.14975	0.059388
0.15025	0.059984
0.15075	0.0596347
0.15125	0.0609732
0.15175	0.0603481
0.15225	0.0611298
0.15275	0.061595
0.15325	0.0612908
0.15375	0.0614517
0.15425	0.0618089
0.15475	0.0617472
0.15525	0.0625735
0.15575	0.0621763
0.15625	0.0613869
0.15675	0.0619089
0.15725	0.0617608
0.15775	0.0627236
0.15825	0.0621008
0.15875	0.0616688
0.15925	0.0636902
0.15975	0.0620327
0.16025	0.0642139
0.16075	0.0631353
0.16125	0.064394
0.16175	0.0632205
0.16225	0.0642355
0.16275	0.0646089
0.16325	0.0646167
0.16375	0.0637457
0.16425	0.0650724
0.16475	0.0643725
0.16525	0.0637021
0.16575	0.0653873
0.16625	0.064099
0.16675	0.0648438
0.16725	0.0644504
0.16775	0.0653211
0.16825	0.0656988
0.16875	0.0668102
0.16925	0.0656718
0.16975	0.0657629
0.17025	0.0657698
0.17075	0.0644719
0.17125	0.0652471
0.17175	0.0675673
0.17225	0.0674357
0.17275	0.0669287
0.17325	0.0669625
0.17375	0.0675389
0.17425	0.0658608
0.17475	0.0681225
0.17525	0.0675794
0.17575	0.0669278
0.17625	0.0664855
0.17675	0.0682532
0.17725	0.0671246
0.17775	0.0685164
0.17825	0.0684715
0.17875	0.0686648
0.17925	0.0673393
0.17975	0.0680824
0.18025	0.0680315
0.18075	0.0685466
0.18125	0.070314
0.18175	0.0694695
0.18225	0.0689506
0.18275	0.0698863
0.18325	0.0694481
0.18375	0.0696185
0.18425	0.0692628
0.18475	0.0706985
0.18525	0.0703206
0.18575	0.0714006
0.18625	0.0704143
0.18675	0.0694268
0.18725	0.069092
0.18775	0.0712547
0.18825	0.0712288
0.18875	0.0708726
0.18925	0.0711336
0.18975	0.0712542
0.19025	0.0718927
0.19075	0.071391
0.19125	0.0710718
0.19175	0.0729172
0.19225	0.0704102
0.19275	0.0716444
0.19325	0.0720207
0.19375	0.0723345
0.19425	0.0706938
0.19475	0.0723918
0.19525	0.071663
0.19575	0.0735892
0.19625	0.0720022
0.19675	0.0738731
0.19725	0.0749481
0.19775	0.0733303
0.19825	0.0737061
0.19875	0.0739583
0.19925	0.0755117
