!k=p1-p2
T_R	N 
2.5	1.29175e+07
7.5	4.61259e+07
12.5	3.78628e+07
17.5	2.04715e+07
22.5	1.22831e+07
27.5	8.38228e+06
32.5	6.21865e+06
37.5	4.88214e+06
42.5	3.99356e+06
47.5	3.3549e+06
52.5	2.8761e+06
57.5	2.51185e+06
62.5	2.21475e+06
67.5	1.9757e+06
72.5	1.77768e+06
77.5	1.60699e+06
82.5	1.46431e+06
87.5	1.33842e+06
92.5	1.22788e+06
