!k=p1-p2
T_R	N 
0.14775	0.106534
0.14825	0.119752
0.14875	0.118291
0.14925	0.0922483
0.14975	0.105297
0.15025	0.105566
0.15075	0.128644
0.15125	0.103031
0.15175	0.102365
0.15225	0.106082
0.15275	0.101282
0.15325	0.117036
0.15375	0.119598
0.15425	0.12008
0.15475	0.119985
0.15525	0.103753
0.15575	0.121747
0.15625	0.114902
0.15675	0.116114
0.15725	0.122517
0.15775	0.116018
0.15825	0.120915
0.15875	0.120908
0.15925	0.131226
0.15975	0.118932
0.16025	0.127975
0.16075	0.129725
0.16125	0.132529
0.16175	0.11485
0.16225	0.123483
0.16275	0.105602
0.16325	0.128113
0.16375	0.0994924
0.16425	0.130569
0.16475	0.127598
0.16525	0.133924
0.16575	0
0.16625	0.110536
0.16675	0
0.16725	0.0980746
0.16775	0.134272
0.16825	0.132566
0.16875	0.122031
0.16925	0.133076
0.16975	0.126296
0.17025	0.131003
0.17075	0.137826
0.17125	0.13637
0.17175	0.118265
0.17225	0.108911
0.17275	0.12312
0.17325	0.139127
0.17375	0.148348
0.17425	0.130032
0.17475	0.122948
0.17525	0.120258
0.17575	0.0930363
0.17625	0.140971
0.17675	0.116702
0.17725	0.135921
0.17775	0.136402
0.17825	0.128115
0.17875	0.142987
0.17925	0.0854215
0.17975	0.140535
0.18025	0.120872
0.18075	0.107534
0.18125	0.126573
0.18175	0.13611
0.18225	0.132681
0.18275	0.127739
0.18325	0.124364
0.18375	0.139265
0.18425	0.143127
0.18475	0.140998
0.18525	0.139196
0.18575	0.150618
0.18625	0.120093
0.18675	0.152656
0.18725	0.13028
0.18775	0.135607
0.18825	0.14234
0.18875	0.144742
0.18925	0.133039
0.18975	0.146697
0.19025	0.126409
0.19075	0.155309
0.19125	0.146873
0.19175	0.139636
0.19225	0.116985
0.19275	0.147505
0.19325	0.157533
0.19375	0.152834
0.19425	0.16005
0.19475	0.144874
0.19525	0.150085
0.19575	0.149513
0.19625	0.129962
0.19675	0.136815
0.19725	0.140249
0.19775	0.163561
0.19825	0.127135
0.19875	0.141664
0.19925	0.163475
