!k=p1-p2
T_R	N 
0.15025	0.151626
0.15075	0.152552
0.15125	0.153576
0.15175	0.153066
0.15225	0.154163
0.15275	0.154466
0.15325	0.154927
0.15375	0.155433
0.15425	0.154927
0.15475	0.156254
0.15525	0.156528
0.15575	0.157358
0.15625	0.157347
0.15675	0.157515
0.15725	0.158188
0.15775	0.159485
0.15825	0.159773
0.15875	0.159879
0.15925	0.16078
0.15975	0.161526
0.16025	0.162343
0.16075	0.162131
0.16125	0.16281
0.16175	0.162856
0.16225	0.164001
0.16275	0.163545
0.16325	0.164578
0.16375	0.165073
0.16425	0.165147
0.16475	0.166492
0.16525	0.16686
0.16575	0
0.16625	0.167339
0.16675	0.167441
0.16725	0.167856
0.16775	0.169417
0.16825	0.169157
0.16875	0.170072
0.16925	0.170667
0.16975	0.170885
0.17025	0.171744
0.17075	0.171763
0.17125	0.17269
0.17175	0.172849
0.17225	0.173581
0.17275	0.174144
0.17325	0.174343
0.17375	0.174183
0.17425	0.176478
0.17475	0.175898
0.17525	0.176425
0.17575	0.17705
0.17625	0.178092
0.17675	0.178581
0.17725	0.178875
0.17775	0.1797
0.17825	0.179867
0.17875	0.180289
0.17925	0.180467
0.17975	0.180998
0.18025	0.181129
0.18075	0.181631
0.18125	0.182733
0.18175	0.183214
0.18225	0.183502
0.18275	0.18335
0.18325	0.184241
0.18375	0.185214
0.18425	0.185677
0.18475	0.185561
0.18525	0.186958
0.18575	0.187307
0.18625	0.188042
0.18675	0.188134
0.18725	0.187698
0.18775	0.188518
0.18825	0.190155
0.18875	0.189611
0.18925	0.190446
0.18975	0.191508
0.19025	0.191028
0.19075	0.191859
0.19125	0.192725
0.19175	0.194013
0.19225	0.193564
0.19275	0.194252
0.19325	0.194638
0.19375	0.194969
0.19425	0.195147
0.19475	0.196158
0.19525	0.196293
0.19575	0.198305
0.19625	0.197564
0.19675	0.198184
0.19725	0.197722
0.19775	0.199274
0.19825	0.199135
0.19875	0.200128
0.19925	0.200192
