!k=p1-p2
T_R	N 
0.14725	0.120879
0.14775	0.117544
0.14825	0.122848
0.14875	0.101837
0.14925	0.107993
0.14975	0.110036
0.15025	0.0865364
0.15075	0.112863
0.15125	0.10131
0.15175	0.126253
0.15225	0.119013
0.15275	0.108409
0.15325	0.123764
0.15375	0.120713
0.15425	0.117862
0.15475	0.132399
0.15525	0.106727
0.15575	0.114505
0.15625	0.115377
0.15675	0.117402
0.15725	0.114506
0.15775	0.119568
0.15825	0.11699
0.15875	0.113871
0.15925	0.119676
0.15975	0.123133
0.16025	0.122697
0.16075	0.123799
0.16125	0.117188
0.16175	0.122501
0.16225	0.104953
0.16275	0.132389
0.16325	0.131109
0.16375	0.116324
0.16425	0.130027
0.16475	0.111373
0.16525	0.121891
0.16575	0.126557
0.16625	0.119426
0.16675	0.127364
0.16725	0.113207
0.16775	0.130567
0.16825	0.116415
0.16875	0.126647
0.16925	0.136157
0.16975	0.121182
0.17025	0.12103
0.17075	0.132477
0.17125	0.123048
0.17175	0.134234
0.17225	0.124314
0.17275	0.132484
0.17325	0.133707
0.17375	0.125055
0.17425	0.145688
0.17475	0.129951
0.17525	0.135244
0.17575	0.125989
0.17625	0.129745
0.17675	0.139489
0.17725	0.108733
0.17775	0.105107
0.17825	0.119509
0.17875	0.103124
0.17925	0.135779
0.17975	0.148759
0.18025	0.152679
0.18075	0.131384
0.18125	0.136615
0.18175	0.127087
0.18225	0.129093
0.18275	0.129248
0.18325	0.131714
0.18375	0.145635
0.18425	0.121525
0.18475	0.140887
0.18525	0.154387
0.18575	0.130844
0.18625	0.123325
0.18675	0.125855
0.18725	0.151336
0.18775	0.136062
0.18825	0.148028
0.18875	0.141012
0.18925	0.134225
0.18975	0.12937
0.19025	0.149531
0.19075	0.136411
0.19125	0.143884
0.19175	0.138562
0.19225	0.149638
0.19275	0.126441
0.19325	0.137447
0.19375	0.15022
0.19425	0.151233
0.19475	0.14426
0.19525	0.143173
0.19575	0.139612
0.19625	0.143252
0.19675	0.139073
0.19725	0.135847
0.19775	0.144481
0.19825	0.153425
0.19875	0.157167
0.19925	0.133583
