!k=p1-p2
T_R	N 
0.15125	0.152984
0.15175	0.154057
0.15225	0.152916
0.15275	0.154094
0.15325	0.154635
0.15375	0.155053
0.15425	0.156023
0.15475	0
0.15525	0.158521
0.15575	0.157826
0.15625	0.157205
0.15675	0.158749
0.15725	0.159992
0.15775	0
0.15825	0.159373
0.15875	0.159845
0.15925	0.161132
0.15975	0.159967
0.16025	0.161218
0.16075	0.161592
0.16125	0.163928
0.16175	0.163331
0.16225	0.164204
0.16275	0.164463
0.16325	0.165418
0.16375	0.166851
0.16425	0.165368
0.16475	0.166028
0.16525	0.165864
0.16575	0.167765
0.16625	0.168916
0.16675	0.167981
0.16725	0.168405
0.16775	0.169427
0.16825	0.170136
0.16875	0.169433
0.16925	0.170462
0.16975	0.170279
0.17025	0.171617
0.17075	0.172003
0.17125	0.173079
0.17175	0.172851
0.17225	0.172749
0.17275	0.174331
0.17325	0.174027
0.17375	0.174793
0.17425	0.175093
0.17475	0.176019
0.17525	0.17691
0.17575	0.176406
0.17625	0.177593
0.17675	0.178076
0.17725	0.17781
0.17775	0.17811
0.17825	0.179667
0.17875	0.180034
0.17925	0.181186
0.17975	0.18095
0.18025	0.181763
0.18075	0.181301
0.18125	0.182736
0.18175	0.183155
0.18225	0.182803
0.18275	0.183733
0.18325	0.184993
0.18375	0.185479
0.18425	0.186592
0.18475	0.186482
0.18525	0.187053
0.18575	0.186653
0.18625	0.187445
0.18675	0.187994
0.18725	0.18918
0.18775	0.188412
0.18825	0.188288
0.18875	0.191002
0.18925	0.190226
0.18975	0.191416
0.19025	0.191069
0.19075	0
0.19125	0.194568
0.19175	0.19305
0.19225	0.193307
0.19275	0
0.19325	0.194262
0.19375	0.195846
0.19425	0.194895
0.19475	0.195705
0.19525	0.196529
0.19575	0.197053
0.19625	0.197493
0.19675	0.197772
0.19725	0.199096
0.19775	0.198941
0.19825	0.199602
0.19875	0.199602
0.19925	0.20122
