!k=p1-p2
T_R	N 
0.14575	0.0574399
0.14625	0.058403
0.14675	0.0583021
0.14725	0.0583586
0.14775	0.0588284
0.14825	0.0579588
0.14875	0.059461
0.14925	0.059057
0.14975	0.0593491
0.15025	0.0591655
0.15075	0.0588292
0.15125	0.0590419
0.15175	0.0595138
0.15225	0.0586267
0.15275	0.0597519
0.15325	0.060796
0.15375	0.0597357
0.15425	0.060187
0.15475	0.0600361
0.15525	0.0604697
0.15575	0.0611599
0.15625	0.0611615
0.15675	0.0615333
0.15725	0.0615793
0.15775	0.0609623
0.15825	0.0616899
0.15875	0.0613562
0.15925	0.0611737
0.15975	0.0610863
0.16025	0.0616539
0.16075	0.0627173
0.16125	0.062026
0.16175	0.063163
0.16225	0.0630423
0.16275	0.062316
0.16325	0.0617073
0.16375	0.0631852
0.16425	0.0627939
0.16475	0.0637005
0.16525	0.0638764
0.16575	0.0636371
0.16625	0.0636577
0.16675	0.0641172
0.16725	0.0631995
0.16775	0.0634013
0.16825	0.0644072
0.16875	0.0638731
0.16925	0.0649483
0.16975	0.0646794
0.17025	0.0657434
0.17075	0.065232
0.17125	0.0651956
0.17175	0.0649114
0.17225	0.0643613
0.17275	0.0655698
0.17325	0.0652724
0.17375	0.0658528
0.17425	0.0659937
0.17475	0.0660444
0.17525	0.0666863
0.17575	0.0669412
0.17625	0.0668037
0.17675	0.0658798
0.17725	0.0663553
0.17775	0.0667897
0.17825	0.0665358
0.17875	0.0676497
0.17925	0.0673964
0.17975	0.0669963
0.18025	0.068186
0.18075	0.0671019
0.18125	0.0672094
0.18175	0.0671833
0.18225	0.0675647
0.18275	0.0684964
0.18325	0.0685477
0.18375	0.0679471
0.18425	0.0690772
0.18475	0.0690547
0.18525	0.0688736
0.18575	0.0687737
0.18625	0.0685127
0.18675	0.0697169
0.18725	0.0693603
0.18775	0.0697143
0.18825	0.0701613
0.18875	0.0701175
0.18925	0.0696944
0.18975	0.0707748
0.19025	0.0697216
0.19075	0.0710361
0.19125	0.0697188
0.19175	0.0700525
0.19225	0.0700542
0.19275	0.0706825
0.19325	0.0715413
0.19375	0.0712828
0.19425	0.0713658
0.19475	0.0711033
0.19525	0.0713574
0.19575	0.0717277
0.19625	0.0721411
0.19675	0.0715286
0.19725	0.0712312
0.19775	0.072356
0.19825	0.0730219
0.19875	0.0721536
0.19925	0.0738439
